nome,data,hora,potencia,hora_simples,,
Pow-ACSuporte,06/02/2021,11:00:00,1904,11,,
Pow-ACSuporte,06/02/2021,12:00:00,1912,12,,
Pow-ACSuporte,06/02/2021,13:00:00,1924,13,,
Pow-ACSuporte,06/02/2021,14:00:00,1916,14,,
Pow-ACSuporte,06/02/2021,15:00:00,1899,15,,
Pow-ACSuporte,06/02/2021,16:00:00,1898,16,,
Pow-ACSuporte,06/02/2021,17:00:00,1645,17,,
Pow-ACSuporte,06/02/2021,18:00:00,972,18,,
Pow-ACSuporte,06/02/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/02/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/02/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/02/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/02/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/03/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/03/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/03/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/03/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/03/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/03/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/03/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/03/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/03/2021,08:00:00,1098,08,,
Pow-ACSuporte,06/03/2021,09:00:00,1470,09,,
Pow-ACSuporte,06/03/2021,10:00:00,1399,10,,
Pow-ACSuporte,06/03/2021,11:00:00,1315,11,,
Pow-ACSuporte,06/03/2021,12:00:00,1322,12,,
Pow-ACSuporte,06/03/2021,13:00:00,1386,13,,
Pow-ACSuporte,06/03/2021,14:00:00,1330,14,,
Pow-ACSuporte,06/03/2021,15:00:00,1373,15,,
Pow-ACSuporte,06/03/2021,16:00:00,1207,16,,
Pow-ACSuporte,06/03/2021,17:00:00,1235,17,,
Pow-ACSuporte,06/03/2021,18:00:00,1231,18,,
Pow-ACSuporte,06/03/2021,19:00:00,850,19,,
Pow-ACSuporte,06/03/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/03/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/03/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/03/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/04/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/04/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/04/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/04/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/04/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/04/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/04/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/04/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/04/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/04/2021,09:00:00,1367,09,,
Pow-ACSuporte,06/04/2021,10:00:00,1349,10,,
Pow-ACSuporte,06/04/2021,11:00:00,1423,11,,
Pow-ACSuporte,06/04/2021,12:00:00,1333,12,,
Pow-ACSuporte,06/04/2021,13:00:00,1352,13,,
Pow-ACSuporte,06/04/2021,14:00:00,1346,14,,
Pow-ACSuporte,06/04/2021,15:00:00,1302,15,,
Pow-ACSuporte,06/04/2021,16:00:00,786,16,,
Pow-ACSuporte,06/04/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/04/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/04/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/04/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/04/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/04/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/04/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/05/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/05/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/05/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/05/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/05/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/05/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/05/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/05/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/05/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/05/2021,09:00:00,0,09,,0
Pow-ACSuporte,06/05/2021,10:00:00,0,10,,0
Pow-ACSuporte,06/05/2021,11:00:00,0,11,,0
Pow-ACSuporte,06/05/2021,12:00:00,0,12,,0
Pow-ACSuporte,06/05/2021,13:00:00,0,13,,0
Pow-ACSuporte,06/05/2021,14:00:00,0,14,,0
Pow-ACSuporte,06/05/2021,15:00:00,0,15,,0
Pow-ACSuporte,06/05/2021,16:00:00,0,16,,0
Pow-ACSuporte,06/05/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/05/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/05/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/05/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/05/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/05/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/05/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/06/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/06/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/06/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/06/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/06/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/06/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/06/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/06/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/06/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/06/2021,09:00:00,0,09,,0
Pow-ACSuporte,06/06/2021,10:00:00,0,10,,0
Pow-ACSuporte,06/06/2021,11:00:00,0,11,,0
Pow-ACSuporte,06/06/2021,12:00:00,0,12,,0
Pow-ACSuporte,06/06/2021,13:00:00,0,13,,0
Pow-ACSuporte,06/06/2021,14:00:00,0,14,,0
Pow-ACSuporte,06/06/2021,15:00:00,0,15,,0
Pow-ACSuporte,06/06/2021,16:00:00,0,16,,0
Pow-ACSuporte,06/06/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/06/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/06/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/06/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/06/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/06/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/06/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/07/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/07/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/07/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/07/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/07/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/07/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/07/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/07/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/07/2021,08:00:00,841,08,,
Pow-ACSuporte,06/07/2021,09:00:00,1839,09,,
Pow-ACSuporte,06/07/2021,10:00:00,1385,10,,
Pow-ACSuporte,06/07/2021,11:00:00,1445,11,,
Pow-ACSuporte,06/07/2021,12:00:00,1496,12,,
Pow-ACSuporte,06/07/2021,13:00:00,1703,13,,
Pow-ACSuporte,06/07/2021,14:00:00,1613,14,,
Pow-ACSuporte,06/07/2021,15:00:00,1413,15,,
Pow-ACSuporte,06/07/2021,16:00:00,1455,16,,
Pow-ACSuporte,06/07/2021,17:00:00,1377,17,,
Pow-ACSuporte,06/07/2021,18:00:00,113,18,,
Pow-ACSuporte,06/07/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/07/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/07/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/07/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/07/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/08/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/08/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/08/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/08/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/08/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/08/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/08/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/08/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/08/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/08/2021,09:00:00,1787,09,,
Pow-ACSuporte,06/08/2021,10:00:00,1709,10,,
Pow-ACSuporte,06/08/2021,11:00:00,1521,11,,
Pow-ACSuporte,06/08/2021,12:00:00,1794,12,,
Pow-ACSuporte,06/08/2021,13:00:00,1655,13,,
Pow-ACSuporte,06/08/2021,14:00:00,1896,14,,
Pow-ACSuporte,06/08/2021,15:00:00,1696,15,,
Pow-ACSuporte,06/08/2021,16:00:00,1666,16,,
Pow-ACSuporte,06/08/2021,17:00:00,717,17,,
Pow-ACSuporte,06/08/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/08/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/08/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/08/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/08/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/08/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/09/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/09/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/09/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/09/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/09/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/09/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/09/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/09/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/09/2021,08:00:00,539,08,,
Pow-ACSuporte,06/09/2021,09:00:00,1906,09,,
Pow-ACSuporte,06/09/2021,10:00:00,1602,10,,
Pow-ACSuporte,06/09/2021,11:00:00,1750,11,,
Pow-ACSuporte,06/09/2021,12:00:00,1627,12,,
Pow-ACSuporte,06/09/2021,13:00:00,1763,13,,
Pow-ACSuporte,06/09/2021,14:00:00,1728,14,,
Pow-ACSuporte,06/09/2021,15:00:00,1923,15,,
Pow-ACSuporte,06/09/2021,16:00:00,1907,16,,
Pow-ACSuporte,06/09/2021,17:00:00,1325,17,,
Pow-ACSuporte,06/09/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/09/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/09/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/09/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/09/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/09/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/10/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/10/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/10/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/10/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/10/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/10/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/10/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/10/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/10/2021,08:00:00,1007,08,,
Pow-ACSuporte,06/10/2021,09:00:00,1887,09,,
Pow-ACSuporte,06/10/2021,10:00:00,1894,10,,
Pow-ACSuporte,06/10/2021,11:00:00,1906,11,,
Pow-ACSuporte,06/10/2021,12:00:00,1918,12,,
Pow-ACSuporte,06/10/2021,13:00:00,1838,13,,
Pow-ACSuporte,06/10/2021,14:00:00,1890,14,,
Pow-ACSuporte,06/10/2021,15:00:00,1862,15,,
Pow-ACSuporte,06/10/2021,16:00:00,1897,16,,
Pow-ACSuporte,06/10/2021,17:00:00,1788,17,,
Pow-ACSuporte,06/10/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/10/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/10/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/10/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/10/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/10/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/11/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/11/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/11/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/11/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/11/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/11/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/11/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/11/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/11/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/11/2021,09:00:00,1833,09,,
Pow-ACSuporte,06/11/2021,10:00:00,1912,10,,
Pow-ACSuporte,06/11/2021,11:00:00,1942,11,,
Pow-ACSuporte,06/11/2021,12:00:00,1873,12,,
Pow-ACSuporte,06/11/2021,13:00:00,1523,13,,
Pow-ACSuporte,06/11/2021,14:00:00,1549,14,,
Pow-ACSuporte,06/11/2021,15:00:00,1583,15,,
Pow-ACSuporte,06/11/2021,16:00:00,1688,16,,
Pow-ACSuporte,06/11/2021,17:00:00,1838,17,,
Pow-ACSuporte,06/11/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/11/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/11/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/11/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/11/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/11/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/12/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/12/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/12/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/12/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/12/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/12/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/12/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/12/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/12/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/12/2021,09:00:00,0,09,,0
Pow-ACSuporte,06/12/2021,10:00:00,0,10,,0
Pow-ACSuporte,06/12/2021,11:00:00,0,11,,0
Pow-ACSuporte,06/12/2021,12:00:00,0,12,,0
Pow-ACSuporte,06/12/2021,13:00:00,0,13,,0
Pow-ACSuporte,06/12/2021,14:00:00,0,14,,0
Pow-ACSuporte,06/12/2021,15:00:00,0,15,,0
Pow-ACSuporte,06/12/2021,16:00:00,0,16,,0
Pow-ACSuporte,06/12/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/12/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/12/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/12/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/12/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/12/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/12/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/13/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/13/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/13/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/13/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/13/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/13/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/13/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/13/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/13/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/13/2021,09:00:00,0,09,,0
Pow-ACSuporte,06/13/2021,10:00:00,0,10,,0
Pow-ACSuporte,06/13/2021,11:00:00,0,11,,0
Pow-ACSuporte,06/13/2021,12:00:00,0,12,,0
Pow-ACSuporte,06/13/2021,13:00:00,0,13,,0
Pow-ACSuporte,06/13/2021,14:00:00,0,14,,0
Pow-ACSuporte,06/13/2021,15:00:00,0,15,,0
Pow-ACSuporte,06/13/2021,16:00:00,0,16,,0
Pow-ACSuporte,06/13/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/13/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/13/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/13/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/13/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/13/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/13/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/14/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/14/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/14/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/14/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/14/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/14/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/14/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/14/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/14/2021,08:00:00,858,08,,
Pow-ACSuporte,06/14/2021,09:00:00,1890,09,,
Pow-ACSuporte,06/14/2021,10:00:00,1924,10,,
Pow-ACSuporte,06/14/2021,11:00:00,1923,11,,
Pow-ACSuporte,06/14/2021,12:00:00,1971,12,,
Pow-ACSuporte,06/14/2021,13:00:00,1956,13,,
Pow-ACSuporte,06/14/2021,14:00:00,1899,14,,
Pow-ACSuporte,06/14/2021,15:00:00,1970,15,,
Pow-ACSuporte,06/14/2021,16:00:00,1955,16,,
Pow-ACSuporte,06/14/2021,17:00:00,1935,17,,
Pow-ACSuporte,06/14/2021,18:00:00,868,18,,
Pow-ACSuporte,06/14/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/14/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/14/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/14/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/14/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/15/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/15/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/15/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/15/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/15/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/15/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/15/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/15/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/15/2021,08:00:00,1512,08,,
Pow-ACSuporte,06/15/2021,09:00:00,1416,09,,
Pow-ACSuporte,06/15/2021,10:00:00,1472,10,,
Pow-ACSuporte,06/15/2021,11:00:00,1684,11,,
Pow-ACSuporte,06/15/2021,12:00:00,1445,12,,
Pow-ACSuporte,06/15/2021,13:00:00,1877,13,,
Pow-ACSuporte,06/15/2021,14:00:00,1885,14,,
Pow-ACSuporte,06/15/2021,15:00:00,1897,15,,
Pow-ACSuporte,06/15/2021,16:00:00,1928,16,,
Pow-ACSuporte,06/15/2021,17:00:00,1674,17,,
Pow-ACSuporte,06/15/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/15/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/15/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/15/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/15/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/15/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/16/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/16/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/16/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/16/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/16/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/16/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/16/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/16/2021,07:00:00,595,07,,
Pow-ACSuporte,06/16/2021,08:00:00,1843,08,,
Pow-ACSuporte,06/16/2021,09:00:00,1599,09,,
Pow-ACSuporte,06/16/2021,10:00:00,1598,10,,
Pow-ACSuporte,06/16/2021,11:00:00,1565,11,,
Pow-ACSuporte,06/16/2021,12:00:00,1611,12,,
Pow-ACSuporte,06/16/2021,13:00:00,1742,13,,
Pow-ACSuporte,06/16/2021,14:00:00,1833,14,,
Pow-ACSuporte,06/16/2021,15:00:00,1432,15,,
Pow-ACSuporte,06/16/2021,16:00:00,23,16,,
Pow-ACSuporte,06/16/2021,17:00:00,23,17,,
Pow-ACSuporte,06/16/2021,18:00:00,23,18,,
Pow-ACSuporte,06/16/2021,19:00:00,23,19,,
Pow-ACSuporte,06/16/2021,20:00:00,23,20,,
Pow-ACSuporte,06/16/2021,21:00:00,23,21,,
Pow-ACSuporte,06/16/2021,22:00:00,23,22,,
Pow-ACSuporte,06/16/2021,23:00:00,23,23,,
Pow-ACSuporte,06/17/2021,00:00:00,0,00,,
Pow-ACSuporte,06/17/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/17/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/17/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/17/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/17/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/17/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/17/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/17/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/17/2021,09:00:00,1594,09,,
Pow-ACSuporte,06/17/2021,10:00:00,1870,10,,
Pow-ACSuporte,06/17/2021,11:00:00,1797,11,,
Pow-ACSuporte,06/17/2021,12:00:00,1716,12,,
Pow-ACSuporte,06/17/2021,13:00:00,1713,13,,
Pow-ACSuporte,06/17/2021,14:00:00,1742,14,,
Pow-ACSuporte,06/17/2021,15:00:00,1781,15,,
Pow-ACSuporte,06/17/2021,16:00:00,1683,16,,
Pow-ACSuporte,06/17/2021,17:00:00,1546,17,,
Pow-ACSuporte,06/17/2021,18:00:00,646,18,,
Pow-ACSuporte,06/17/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/17/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/17/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/17/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/17/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/18/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/18/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/18/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/18/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/18/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/18/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/18/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/18/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/18/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/18/2021,09:00:00,1640,09,,
Pow-ACSuporte,06/18/2021,10:00:00,1725,10,,
Pow-ACSuporte,06/18/2021,11:00:00,1567,11,,
Pow-ACSuporte,06/18/2021,12:00:00,1506,12,,
Pow-ACSuporte,06/18/2021,13:00:00,1479,13,,
Pow-ACSuporte,06/18/2021,14:00:00,1449,14,,
Pow-ACSuporte,06/18/2021,15:00:00,1488,15,,
Pow-ACSuporte,06/18/2021,16:00:00,1428,16,,
Pow-ACSuporte,06/18/2021,17:00:00,1082,17,,
Pow-ACSuporte,06/18/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/18/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/18/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/18/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/18/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/18/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/19/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/19/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/19/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/19/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/19/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/19/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/19/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/19/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/19/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/19/2021,09:00:00,0,09,,0
Pow-ACSuporte,06/19/2021,10:00:00,0,10,,0
Pow-ACSuporte,06/19/2021,11:00:00,0,11,,0
Pow-ACSuporte,06/19/2021,12:00:00,0,12,,0
Pow-ACSuporte,06/19/2021,13:00:00,0,13,,0
Pow-ACSuporte,06/19/2021,14:00:00,0,14,,0
Pow-ACSuporte,06/19/2021,15:00:00,0,15,,0
Pow-ACSuporte,06/19/2021,16:00:00,0,16,,0
Pow-ACSuporte,06/19/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/19/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/19/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/19/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/19/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/19/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/19/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/20/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/20/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/20/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/20/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/20/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/20/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/20/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/20/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/20/2021,08:00:00,0,08,,0
Pow-ACSuporte,06/20/2021,09:00:00,0,09,,0
Pow-ACSuporte,06/20/2021,10:00:00,0,10,,0
Pow-ACSuporte,06/20/2021,11:00:00,0,11,,0
Pow-ACSuporte,06/20/2021,12:00:00,0,12,,0
Pow-ACSuporte,06/20/2021,13:00:00,0,13,,0
Pow-ACSuporte,06/20/2021,14:00:00,0,14,,0
Pow-ACSuporte,06/20/2021,15:00:00,0,15,,0
Pow-ACSuporte,06/20/2021,16:00:00,0,16,,0
Pow-ACSuporte,06/20/2021,17:00:00,0,17,,0
Pow-ACSuporte,06/20/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/20/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/20/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/20/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/20/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/20/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/21/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/21/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/21/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/21/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/21/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/21/2021,05:00:00,0,05,,0
